TransactionID,AccountID,TransactionAmount,PreviousTransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,cluster
TX002285,AC00167,103.81,2023-09-27 16:39:38,debit,oklahoma city,D000283,214.32.109.197,M098,atm,36.0,doctor,34.0,1.0,7044.63,2024-11-04 08:11:54,1
TX002238,AC00227,194.68,2023-09-27 16:39:38,debit,memphis,D000481,1.7.29.72,M002,online,32.0,doctor,165.0,1.0,14494.18,2024-11-04 08:11:54,1
TX000132,AC00384,302.45,2023-09-25 17:13:36,credit,san antonio,D000052,203.99.96.114,M059,branch,78.0,retired,40.0,1.0,5133.61,2024-11-04 08:11:55,4
TX001313,AC00001,47.79,2023-09-15 17:00:20,debit,denver,Unknown,59.12.96.11,M034,branch,25.0,student,37.0,1.0,1649.92,2024-11-04 08:11:55,3
TX001109,AC00390,43.65,2023-10-30 16:23:34,credit,charlotte,D000236,41.82.55.163,M066,branch,30.0,engineer,212.0,1.0,2870.67,2024-11-04 08:11:55,2
TX002215,AC00330,142.1,2023-06-08 17:08:06,credit,san francisco,D000244,158.129.49.240,M056,online,18.0,unknown,109.0,1.0,1545.64,2024-11-04 08:11:56,3
TX000783,AC00399,300.61,2023-05-01 17:21:46,debit,el paso,D000086,165.35.58.173,M006,online,44.0,doctor,51.0,1.0,7895.54,2024-11-04 08:11:56,1
TX000535,AC00152,227.22,2023-03-27 18:52:04,debit,el paso,D000350,197.187.216.106,M074,atm,53.0,doctor,220.0,1.0,832.82,2024-11-04 08:11:56,2
TX000126,AC00284,214.54,2023-08-04 17:46:44,credit,detroit,D000112,195.226.203.234,M026,online,70.0,doctor,247.0,1.0,11151.53,2024-11-04 08:11:56,2
TX000704,AC00220,63.58,2023-09-11 17:43:14,debit,columbus,D000081,163.129.70.210,M093,atm,18.0,student,199.0,1.0,8086.04,2024-11-04 08:11:56,2
TX001869,AC00209,276.16,2023-02-13 16:14:17,credit,portland,D000024,64.15.0.66,M019,atm,53.0,retired,71.0,1.0,1733.34,2024-11-04 08:11:57,4
TX001373,AC00116,356.56,2023-10-09 17:23:21,debit,new york,D000399,157.130.28.27,M100,online,47.0,engineer,52.0,1.0,2485.73,2024-11-04 08:11:57,4
TX001302,AC00498,1095.09,2023-04-17 17:27:15,debit,san francisco,D000198,91.103.147.166,M076,atm,29.0,engineer,52.0,1.0,8692.47,2024-11-04 08:11:57,0
TX000626,AC00370,821.54,2023-08-22 18:11:16,credit,atlanta,D000142,19.111.192.175,M044,branch,79.0,retired,36.0,1.0,4040.32,2024-11-04 08:11:57,0
TX000908,AC00264,653.97,2023-10-04 17:41:08,debit,miami,D000464,141.241.241.128,M067,unknown,37.0,engineer,100.0,1.0,3886.65,2024-11-04 08:11:57,0
TX002059,AC00391,328.39,2023-11-09 16:47:01,debit,new york,D000396,110.150.1.201,M013,atm,41.0,engineer,108.0,1.0,2523.83,2024-11-04 08:11:57,3
TX000264,AC00319,512.81,2023-07-19 16:57:01,debit,sacramento,Unknown,82.75.200.117,M004,branch,79.0,retired,30.0,1.0,6994.34,2024-11-04 08:11:58,4
TX001343,AC00228,289.05,2023-06-09 17:58:00,debit,new york,D000493,174.61.77.54,M088,atm,75.0,retired,116.0,1.0,5683.49,2024-11-04 08:11:58,4
TX000553,AC00158,245.93,2023-06-06 18:53:35,debit,fresno,D000096,219.98.242.240,M054,branch,54.0,engineer,172.0,1.0,7986.63,2024-11-04 08:11:58,2
TX001626,AC00220,1360.01,2023-09-25 16:51:23,credit,phoenix,D000582,5.252.94.135,M096,branch,67.0,retired,218.0,1.0,6601.5,2024-11-04 08:11:58,0
TX001182,AC00093,132.42,2023-07-24 16:22:38,debit,denver,D000019,203.174.215.229,M069,atm,18.0,student,164.0,1.0,726.39,2024-11-04 08:11:58,3
TX001528,AC00222,64.3,2023-09-04 17:36:40,debit,louisville,D000084,219.98.242.240,M015,atm,55.0,retired,67.0,1.0,7530.3,2024-11-04 08:11:58,4
TX000341,AC00107,1830.0,2023-03-01 16:31:58,debit,san antonio,D000436,62.27.235.199,M082,online,55.0,engineer,238.0,1.0,2235.7,2024-11-04 08:11:59,0
TX001078,AC00331,1045.45,2023-10-30 16:45:47,debit,baltimore,D000547,199.103.32.145,M036,online,19.0,student,150.0,1.0,563.46,2024-11-04 08:11:59,0
TX000136,AC00177,16.16,2023-10-16 16:59:36,debit,milwaukee,D000465,161.177.41.214,M065,atm,50.0,doctor,124.0,1.0,14401.17,2024-11-04 08:11:59,1
TX000028,AC00057,40.32,2023-03-29 16:42:38,debit,milwaukee,D000310,21.28.32.1,M008,branch,37.0,engineer,95.0,1.0,2686.52,2024-11-04 08:11:59,3
TX001989,AC00278,291.68,2023-08-07 18:07:57,debit,columbus,D000021,72.128.135.172,M058,atm,21.0,student,90.0,1.0,1451.02,2024-11-04 08:11:59,3
TX000538,AC00311,629.82,2023-07-17 16:22:23,debit,colorado springs,D000198,17.87.7.140,M056,unknown,68.0,retired,159.0,1.0,6385.69,2024-11-04 08:11:59,0
TX000642,AC00262,71.53,2023-10-30 16:49:25,credit,jacksonville,D000420,11.188.75.155,M030,branch,68.0,retired,39.0,1.0,2393.73,2024-11-04 08:12:00,4
TX001083,AC00200,136.05,2023-01-23 16:19:25,debit,atlanta,D000362,82.115.199.37,M068,online,24.0,student,63.0,3.0,1127.54,2024-11-04 08:12:00,3
TX001821,AC00021,263.59,2023-01-23 16:03:04,debit,dallas,D000333,150.25.200.56,M052,branch,71.0,retired,16.0,1.0,6996.35,2024-11-04 08:12:00,4
TX000342,AC00171,26.06,2023-12-21 17:01:24,debit,san diego,D000689,140.212.253.222,M096,atm,65.0,doctor,283.0,1.0,12893.63,2024-11-04 08:12:00,2
TX000902,AC00363,643.38,2023-11-06 17:19:21,credit,detroit,D000251,107.247.202.71,M044,online,18.0,student,105.0,1.0,1046.74,2024-11-04 08:12:01,0
TX002460,AC00483,235.34,2023-10-16 16:13:57,debit,washington,D000631,198.166.198.233,M085,branch,26.0,student,68.0,1.0,566.83,2024-11-04 08:12:01,3
TX001468,AC00352,29.94,2023-10-13 16:22:08,debit,san francisco,D000266,3.77.114.6,M063,atm,58.0,doctor,243.0,1.0,10915.54,2024-11-04 08:12:01,2
TX002174,AC00210,343.88,2023-12-11 16:37:20,debit,nashville,D000608,211.97.88.141,M068,online,63.0,retired,97.0,1.0,6486.18,2024-11-04 08:12:01,4
TX000019,AC00242,18.68,2023-02-21 16:56:50,credit,albuquerque,D000530,93.218.115.132,M054,branch,59.0,retired,106.0,1.0,7948.37,2024-11-04 08:12:01,4
TX002337,AC00485,63.33,2023-12-26 17:10:01,credit,louisville,D000485,7.28.148.225,M014,branch,23.0,student,124.0,1.0,792.33,2024-11-04 08:12:02,3
TX002442,Unknown,61.62,2023-10-09 16:01:25,debit,miami,D000134,93.218.115.132,M066,online,57.0,doctor,19.0,1.0,8365.37,2024-11-04 08:12:02,4
TX002041,AC00467,639.57,2023-12-18 16:25:18,debit,philadelphia,D000166,189.183.50.147,M013,branch,60.0,doctor,43.0,1.0,11726.47,2024-11-04 08:12:02,1
TX000559,AC00317,260.31,2023-02-28 16:46:55,debit,austin,D000404,195.226.203.234,M065,branch,63.0,doctor,113.0,1.0,10980.38,2024-11-04 08:12:03,1
TX000870,AC00399,267.55,2023-06-13 16:06:05,debit,charlotte,D000138,170.99.15.217,M084,online,46.0,engineer,40.0,1.0,4330.04,2024-11-04 08:12:03,4
TX002282,AC00225,589.89,2023-10-20 16:29:44,debit,jacksonville,D000252,88.55.149.101,M028,branch,56.0,engineer,213.0,3.0,9404.63,2024-11-04 08:12:03,2
TX000572,AC00434,41.49,2023-04-24 16:47:20,debit,albuquerque,D000422,32.71.250.58,M027,online,24.0,student,13.0,1.0,928.33,2024-11-04 08:12:03,3
TX002497,AC00432,307.68,2023-01-18 17:21:27,credit,detroit,D000451,5.74.9.122,M068,online,75.0,retired,162.0,1.0,2052.84,2024-11-04 08:12:03,4
TX000280,AC00445,671.73,2023-10-16 16:15:54,debit,washington,D000641,112.56.160.202,M071,branch,58.0,engineer,54.0,1.0,5211.88,2024-11-04 08:12:04,0
TX002005,AC00008,76.16,2023-11-21 16:45:29,debit,san francisco,D000539,100.128.70.210,M060,atm,23.0,student,99.0,1.0,1072.25,2024-11-04 08:12:04,3
TX001641,AC00261,1.41,2023-06-07 17:02:33,debit,sacramento,D000344,170.225.23.251,M084,atm,53.0,retired,278.0,1.0,1244.17,2024-11-04 08:12:04,2
TX001882,AC00253,767.66,2023-05-08 17:44:34,debit,san jose,D000074,193.209.134.233,M085,atm,63.0,doctor,155.0,1.0,1801.69,2024-11-04 08:12:04,0
TX000157,AC00421,93.26,2023-07-27 16:22:52,credit,new york,D000436,182.225.2.156,M092,online,20.0,student,72.0,1.0,1152.2,2024-11-04 08:12:04,3
TX001973,AC00480,1087.9,2023-03-27 18:06:17,debit,boston,D000549,112.86.148.212,M053,atm,78.0,retired,103.0,1.0,2513.51,2024-11-04 08:12:04,0
TX001108,AC00209,167.47,2023-12-01 17:45:19,debit,sacramento,D000002,175.166.115.182,M024,atm,35.0,engineer,103.0,1.0,2293.13,2024-11-04 08:12:04,3
TX002193,AC00059,55.98,2023-09-25 16:41:04,credit,kansas city,D000551,70.130.169.235,M013,branch,24.0,student,87.0,1.0,7047.04,2024-11-04 08:12:04,3
TX001906,AC00217,40.83,2023-08-16 16:40:51,debit,indianapolis,D000627,1.238.163.61,M040,atm,48.0,engineer,24.0,1.0,3944.12,2024-11-04 08:12:04,4
TX001613,AC00102,24.86,2023-02-13 16:53:36,debit,jacksonville,D000340,52.50.209.49,M007,branch,58.0,engineer,292.0,1.0,2591.65,2024-11-04 08:12:04,2
TX000769,AC00233,445.79,2023-07-07 17:19:39,debit,las vegas,D000308,207.157.126.125,M052,atm,52.0,doctor,161.0,1.0,717.99,2024-11-04 08:12:05,0
TX000477,AC00442,53.81,2023-10-16 16:55:44,credit,raleigh,D000663,34.86.220.205,M079,atm,55.0,engineer,37.0,2.0,4732.81,2024-11-04 08:12:05,4
TX001238,AC00356,862.34,2023-05-25 16:16:02,debit,kansas city,D000137,49.174.157.140,M070,branch,57.0,doctor,72.0,1.0,9903.48,2024-11-04 08:12:05,0
TX000087,AC00303,24.56,2023-10-20 17:27:35,debit,mesa,D000428,16.131.3.140,M033,branch,64.0,doctor,69.0,1.0,9869.93,2024-11-04 08:12:05,1
TX000380,AC00488,30.23,2023-11-06 17:53:25,debit,austin,D000406,134.247.5.188,M049,atm,44.0,doctor,99.0,1.0,481.13,2024-11-04 08:12:06,3
TX001453,AC00257,83.62,2023-06-22 17:18:09,debit,raleigh,D000554,202.21.120.44,M069,atm,48.0,doctor,146.0,1.0,12652.22,2024-11-04 08:12:06,1
TX001225,AC00442,302.86,2023-07-03 18:56:03,unknown,los angeles,D000004,144.91.150.133,M081,online,55.0,doctor,275.0,1.0,5239.24,2024-11-04 08:12:06,2
TX000182,AC00149,453.54,2023-04-19 16:36:03,debit,albuquerque,D000150,223.32.70.156,M017,atm,58.0,doctor,82.0,1.0,12046.3,2024-11-04 08:12:06,1
TX001472,AC00250,153.07,2023-04-03 18:37:57,debit,detroit,D000503,92.214.76.157,M034,atm,56.0,engineer,116.0,1.0,8873.43,2024-11-04 08:12:06,1
TX002263,AC00279,15.81,2023-03-02 18:36:55,debit,oklahoma city,D000606,96.24.89.146,M018,branch,69.0,doctor,11.0,4.0,8384.85,2024-11-04 08:12:06,4
TX001246,AC00254,175.07,2023-11-23 16:59:11,debit,las vegas,D000406,58.190.9.136,M100,online,28.0,engineer,169.0,2.0,9274.64,2024-11-04 08:12:07,1
TX001486,AC00397,71.9,2023-02-20 16:28:39,debit,los angeles,D000553,136.172.149.77,M013,branch,29.0,doctor,51.0,1.0,10619.35,2024-11-04 08:12:07,1
TX001438,AC00028,107.48,2023-02-07 17:38:18,debit,los angeles,D000624,120.32.147.210,M058,branch,20.0,student,103.0,1.0,1379.39,2024-11-04 08:12:07,3
TX002236,AC00205,252.31,2023-03-29 16:10:33,credit,seattle,D000419,47.167.178.158,M037,atm,26.0,student,172.0,1.0,1584.6,2024-11-04 08:12:07,3
TX001338,AC00158,393.92,2023-05-16 16:57:35,debit,memphis,D000504,141.169.67.34,M061,branch,72.0,retired,47.0,1.0,7318.64,2024-11-04 08:12:07,4
TX001509,AC00435,71.87,2023-01-16 18:03:02,debit,nashville,D000039,110.247.153.70,M057,atm,22.0,student,258.0,1.0,1839.1,2024-11-04 08:12:07,2
TX001838,AC00219,118.1,2023-09-25 16:07:30,debit,fort worth,D000274,62.27.235.199,M058,atm,50.0,engineer,50.0,1.0,7976.6,2024-11-04 08:12:07,1
TX001199,AC00480,201.73,2023-09-05 18:45:22,debit,baltimore,D000246,214.67.148.245,M096,online,57.0,engineer,78.0,1.0,6650.71,2024-11-04 08:12:07,4
TX001729,AC00499,40.03,2023-01-09 17:17:53,debit,omaha,Unknown,34.125.226.63,M086,branch,23.0,student,200.0,1.0,6408.8,2024-11-04 08:12:08,2
TX000973,AC00304,37.7,2023-06-29 16:04:17,debit,miami,D000344,167.67.137.223,Unknown,atm,20.0,student,109.0,1.0,1741.1,2024-11-04 08:12:08,3
TX002456,AC00043,655.81,2023-05-05 16:52:44,debit,omaha,D000567,86.83.61.143,M044,atm,55.0,retired,164.0,2.0,4539.99,2024-11-04 08:12:08,0
TX000701,AC00367,365.04,2023-03-06 16:29:57,debit,virginia beach,D000232,86.220.59.252,M003,branch,22.0,student,94.0,1.0,873.89,2024-11-04 08:12:08,3
TX001622,AC00063,37.4,2023-03-06 16:29:57,debit,raleigh,D000348,195.226.203.234,M012,atm,20.0,student,84.0,1.0,1519.51,2024-11-04 08:12:08,3
TX000359,AC00331,166.13,2023-09-06 17:01:50,debit,omaha,D000473,29.168.185.63,M013,atm,68.0,doctor,227.0,1.0,11822.53,2024-11-04 08:12:08,2
TX002056,AC00292,120.67,2023-12-25 18:16:39,debit,colorado springs,D000119,214.247.164.80,M040,atm,42.0,doctor,233.0,1.0,5374.54,2024-11-04 08:12:08,2
TX001113,AC00271,36.76,2023-04-10 16:51:43,unknown,philadelphia,D000380,58.1.27.124,M053,online,65.0,retired,108.0,1.0,1228.93,2024-11-04 08:12:08,4
TX000454,AC00235,107.47,2023-04-12 17:39:29,debit,austin,D000606,59.208.79.116,M037,online,67.0,retired,144.0,1.0,7517.5,2024-11-04 08:12:09,4
TX001352,AC00335,315.94,2023-02-27 17:06:57,credit,raleigh,D000625,8.244.162.185,M024,branch,49.0,doctor,172.0,1.0,7719.71,2024-11-04 08:12:09,2
TX002110,AC00099,231.51,2023-08-28 17:22:16,credit,oklahoma city,D000380,205.69.66.135,M008,branch,60.0,retired,96.0,1.0,5790.7,2024-11-04 08:12:09,4
TX000691,AC00287,568.76,2023-10-09 16:48:50,debit,baltimore,D000221,63.191.171.41,M097,atm,51.0,retired,155.0,1.0,7484.32,2024-11-04 08:12:09,0
TX000370,AC00269,168.53,2023-06-14 16:30:42,debit,san francisco,D000602,157.164.245.130,M100,atm,71.0,retired,112.0,1.0,5962.58,2024-11-04 08:12:09,4
TX002322,AC00378,124.05,2023-10-25 16:50:02,credit,albuquerque,D000652,193.217.248.188,M031,branch,61.0,doctor,220.0,1.0,7009.54,2024-11-04 08:12:09,2
TX001921,AC00431,233.71,2023-03-13 17:30:20,debit,jacksonville,D000450,114.115.12.20,M040,online,19.0,student,297.0,1.0,1231.98,2024-11-04 08:12:09,2
TX000835,AC00397,193.82,2023-04-20 17:52:46,debit,kansas city,D000531,16.128.130.153,M042,branch,37.0,engineer,176.0,1.0,3886.77,2024-11-04 08:12:09,2
TX000589,AC00418,178.88,2023-06-19 17:31:08,credit,dallas,D000101,38.210.156.148,M026,branch,76.0,retired,93.0,4.0,4708.29,2024-11-04 08:12:10,4
TX000068,AC00460,521.06,2023-04-18 18:40:47,debit,albuquerque,D000305,131.41.45.13,M063,branch,25.0,student,128.0,1.0,1951.42,2024-11-04 08:12:10,3
TX001322,AC00235,270.72,2023-03-27 17:25:32,debit,los angeles,D000149,145.76.10.8,M027,branch,38.0,doctor,37.0,1.0,6522.47,2024-11-04 08:12:10,1
TX001714,AC00320,100.68,2023-01-12 16:44:29,debit,memphis,D000484,60.153.124.80,M022,online,63.0,retired,139.0,1.0,1123.75,2024-11-04 08:12:10,4
TX001562,AC00015,250.01,2023-11-06 16:28:15,debit,kansas city,D000191,157.47.114.20,M057,atm,62.0,retired,88.0,1.0,1541.48,2024-11-04 08:12:10,4
TX001050,AC00276,642.53,2023-08-14 16:36:43,debit,mesa,D000202,5.50.152.168,M048,atm,65.0,doctor,128.0,1.0,11417.91,2024-11-04 08:12:10,1
TX000885,AC00439,858.88,2023-08-22 16:31:34,debit,jacksonville,D000389,146.53.16.47,M085,online,60.0,engineer,227.0,1.0,7015.46,2024-11-04 08:12:11,0
TX002083,AC00005,359.51,2023-11-30 18:08:39,debit,charlotte,D000144,32.169.88.41,M010,unknown,79.0,retired,157.0,1.0,7153.72,2024-11-04 08:12:11,4
TX001563,AC00112,554.15,2023-04-18 17:17:37,debit,raleigh,D000087,151.247.130.190,M066,atm,49.0,doctor,108.0,1.0,14817.22,2024-11-04 08:12:11,1
TX000365,AC00272,110.17,2023-09-07 16:08:12,unknown,raleigh,D000046,156.235.3.171,M054,atm,30.0,engineer,137.0,1.0,464.2,2024-11-04 08:12:11,3
TX000355,AC00349,131.43,2023-02-01 18:47:20,debit,charlotte,D000391,77.7.223.184,M053,online,43.0,doctor,65.0,1.0,1337.5,2024-11-04 08:12:12,3
TX000779,AC00078,567.92,2023-06-20 16:27:07,debit,columbus,D000358,213.207.62.176,M042,online,53.0,retired,14.0,1.0,3779.47,2024-11-04 08:12:12,0
TX000797,AC00417,51.07,2023-01-23 18:06:58,debit,dallas,D000114,162.198.218.92,M017,branch,63.0,retired,133.0,1.0,4292.16,2024-11-04 08:12:12,4
TX002406,AC00103,385.35,2023-10-03 17:14:49,debit,miami,D000326,194.174.252.1,M045,branch,38.0,doctor,269.0,1.0,5184.13,2024-11-04 08:12:12,2
TX000787,AC00297,111.21,2023-08-21 18:36:41,debit,portland,D000401,216.151.64.40,M076,branch,35.0,doctor,111.0,1.0,9088.36,2024-11-04 08:12:12,1
TX001334,AC00250,840.16,2023-03-20 16:35:53,credit,colorado springs,D000692,23.163.145.195,M014,branch,20.0,student,68.0,1.0,1236.76,2024-11-04 08:12:12,0
TX002089,AC00213,100.48,2023-02-17 16:53:25,credit,milwaukee,D000139,136.172.149.77,M100,branch,18.0,student,104.0,1.0,6149.81,2024-11-04 08:12:12,3
TX000932,AC00050,38.81,2023-04-28 18:52:30,credit,virginia beach,D000285,120.32.147.210,M001,online,25.0,student,145.0,1.0,1619.6,2024-11-04 08:12:12,3
TX001301,AC00372,836.45,2023-02-27 16:02:00,debit,virginia beach,D000096,156.134.123.253,M043,online,61.0,retired,63.0,1.0,1731.89,2024-11-04 08:12:12,0
TX001759,AC00141,148.26,2023-05-08 17:33:08,debit,omaha,D000389,4.105.134.118,Unknown,atm,25.0,student,57.0,1.0,958.7,2024-11-04 08:12:13,3
TX000593,AC00426,107.03,2023-03-06 18:27:13,debit,miami,D000628,221.23.158.87,M038,branch,27.0,student,73.0,1.0,1408.07,2024-11-04 08:12:13,3
TX000395,AC00326,6.3,2023-12-14 18:52:54,debit,columbus,D000539,210.160.90.52,M017,branch,80.0,retired,283.0,5.0,7697.68,2024-11-04 08:12:13,2
TX001480,AC00042,336.05,2023-04-24 17:18:18,debit,san antonio,D000044,89.237.88.251,M019,branch,28.0,student,164.0,1.0,1635.05,2024-11-04 08:12:13,3
TX000205,Unknown,140.98,2023-05-25 16:34:22,debit,memphis,D000374,192.95.36.246,M059,branch,60.0,engineer,100.0,1.0,8127.48,2024-11-04 08:12:13,4
TX000809,AC00422,80.24,2023-05-19 17:28:42,credit,new york,D000604,190.92.63.219,M016,branch,53.0,doctor,58.0,1.0,8012.81,2024-11-04 08:12:13,1
TX002444,AC00356,538.13,2023-09-07 17:44:26,debit,unknown,D000407,32.169.88.41,M045,atm,62.0,retired,165.0,1.0,5008.59,2024-11-04 08:12:13,0
TX000946,AC00432,275.46,2023-07-24 17:09:05,debit,fort worth,D000027,31.75.105.19,M032,atm,36.0,doctor,67.0,1.0,9697.75,2024-11-04 08:12:13,1
TX002134,AC00080,691.92,2023-07-10 16:37:18,debit,boston,Unknown,163.58.140.206,M010,online,19.0,student,61.0,1.0,1084.65,2024-11-04 08:12:13,0
TX001582,AC00242,37.58,2023-04-17 18:22:37,debit,indianapolis,D000047,5.252.94.135,M051,atm,57.0,doctor,182.0,1.0,259.44,2024-11-04 08:12:14,2
TX001126,AC00063,592.82,2023-09-14 17:25:49,debit,memphis,D000450,193.108.17.115,M076,online,74.0,retired,248.0,1.0,7508.98,2024-11-04 08:12:14,2
TX001508,AC00419,285.49,2023-08-11 18:42:10,credit,charlotte,D000498,41.82.55.163,M071,branch,53.0,doctor,109.0,1.0,6366.84,2024-11-04 08:12:14,4
TX001576,AC00379,732.53,2023-05-22 16:54:00,credit,san jose,D000677,220.179.173.114,M066,atm,26.0,student,116.0,1.0,441.54,2024-11-04 08:12:14,0
TX001928,AC00201,91.85,2023-10-16 16:50:31,debit,seattle,D000471,64.89.183.39,M040,online,21.0,student,148.0,1.0,802.09,2024-11-04 08:12:14,3
TX001805,AC00274,17.42,2023-11-08 17:24:54,debit,dallas,D000516,218.238.171.184,M006,atm,74.0,retired,150.0,1.0,6851.31,2024-11-04 08:12:14,4
TX001617,AC00114,34.74,2023-04-28 16:03:41,credit,portland,D000142,161.71.2.223,M075,online,45.0,retired,72.0,1.0,3736.57,2024-11-04 08:12:14,4
TX000527,AC00173,345.81,2023-06-26 16:10:57,debit,raleigh,D000417,191.82.103.198,M099,branch,40.0,engineer,135.0,1.0,6116.8,2024-11-04 08:12:14,1
TX000188,AC00258,630.36,2023-03-02 16:11:53,debit,mesa,D000091,200.22.195.243,M084,atm,62.0,retired,52.0,1.0,1363.65,2024-11-04 08:12:15,0
TX001044,AC00463,7.76,2023-03-27 17:16:08,credit,las vegas,D000376,170.99.15.217,M091,online,52.0,retired,84.0,1.0,7393.11,2024-11-04 08:12:15,4
TX000166,AC00182,231.91,2023-01-31 18:31:22,debit,memphis,D000371,161.71.2.223,M044,atm,34.0,engineer,165.0,1.0,112.76,2024-11-04 08:12:15,3
TX000073,AC00282,24.77,2023-07-04 18:20:33,debit,boston,D000180,9.230.41.239,M070,atm,62.0,retired,55.0,1.0,5866.01,2024-11-04 08:12:15,4
TX000214,AC00380,116.86,2023-03-20 18:28:48,debit,louisville,D000531,184.146.10.88,M088,atm,55.0,engineer,171.0,1.0,6706.56,2024-11-04 08:12:15,2
TX001996,AC00460,999.28,2023-05-22 17:45:50,debit,boston,D000032,125.89.163.224,M050,online,29.0,engineer,40.0,1.0,4272.41,2024-11-04 08:12:15,0
TX002464,AC00436,213.33,2023-08-28 16:41:57,debit,omaha,D000319,60.197.167.40,M088,atm,52.0,retired,161.0,1.0,5400.44,2024-11-04 08:12:15,2
TX002283,AC00191,372.08,2023-03-06 16:37:23,debit,houston,D000470,102.203.223.1,M032,branch,66.0,doctor,63.0,1.0,13330.74,2024-11-04 08:12:15,1
TX001041,AC00024,84.89,2023-05-22 17:27:11,debit,san jose,D000618,201.113.165.203,M018,atm,37.0,engineer,70.0,1.0,4735.61,2024-11-04 08:12:16,3
TX001284,AC00410,170.19,2023-07-07 17:40:58,credit,los angeles,D000255,110.150.1.201,M077,branch,27.0,student,156.0,5.0,4732.81,2024-11-04 08:12:16,3
TX001965,AC00370,78.93,2023-02-17 16:41:31,debit,mesa,D000602,211.45.75.44,M099,atm,38.0,doctor,145.0,1.0,9916.24,2024-11-04 08:12:17,1
TX002171,AC00202,200.19,2023-07-18 18:11:40,credit,san antonio,D000398,177.172.184.163,M030,branch,52.0,retired,108.0,1.0,4389.96,2024-11-04 08:12:17,4
TX002007,AC00227,28.04,2023-02-15 16:37:09,debit,los angeles,D000101,114.223.129.47,M008,atm,57.0,doctor,146.0,1.0,11197.54,2024-11-04 08:12:17,1
TX002358,AC00194,361.38,2023-03-02 17:02:57,credit,milwaukee,D000444,60.89.202.192,M095,online,72.0,retired,71.0,3.0,4972.92,2024-11-04 08:12:17,4
TX000584,AC00022,514.33,2023-06-02 16:27:08,debit,philadelphia,D000478,218.54.207.160,M017,branch,25.0,student,160.0,1.0,1592.94,2024-11-04 08:12:17,3
TX001436,AC00118,692.55,2023-03-07 16:51:37,debit,charlotte,D000577,180.224.54.115,M058,branch,53.0,retired,109.0,1.0,2451.56,2024-11-04 08:12:17,0
TX002047,AC00012,94.82,2023-03-21 16:36:30,credit,columbus,D000123,175.230.206.232,M011,branch,67.0,retired,56.0,1.0,1267.72,2024-11-04 08:12:17,4
TX000761,AC00126,319.27,2023-08-07 16:54:58,debit,san antonio,D000172,211.97.88.141,M052,atm,50.0,doctor,150.0,1.0,10269.78,2024-11-04 08:12:18,1
TX001332,AC00212,608.79,2023-11-03 18:37:18,debit,fort worth,D000399,158.129.49.240,M015,online,55.0,engineer,157.0,1.0,2991.17,2024-11-04 08:12:18,0
TX001949,AC00100,224.22,2023-01-23 18:45:00,debit,fresno,D000421,148.234.210.167,M086,branch,53.0,doctor,37.0,1.0,8400.87,2024-11-04 08:12:18,1
TX000818,AC00129,586.85,2023-08-15 16:57:27,debit,mesa,Unknown,187.199.178.27,M014,atm,36.0,doctor,86.0,1.0,6655.15,2024-11-04 08:12:18,0
TX000117,AC00282,300.08,2023-10-09 17:02:43,credit,austin,D000266,85.240.254.83,M040,online,68.0,doctor,47.0,1.0,13546.75,2024-11-04 08:12:18,1
TX001350,AC00185,22.3,2023-05-01 16:57:17,debit,philadelphia,D000035,133.63.96.21,M030,atm,21.0,student,90.0,1.0,1200.35,2024-11-04 08:12:18,3
TX001497,AC00130,147.74,2023-09-05 16:52:06,debit,raleigh,D000064,12.246.170.239,M034,branch,23.0,student,15.0,1.0,1711.78,2024-11-04 08:12:18,3
TX001969,AC00016,705.34,2023-09-12 18:52:56,debit,washington,D000562,63.67.150.226,M026,online,59.0,doctor,124.0,1.0,5003.22,2024-11-04 08:12:18,0
TX000854,AC00321,59.51,2023-04-04 16:12:25,credit,dallas,D000263,86.220.59.252,M086,online,36.0,doctor,55.0,1.0,9955.88,2024-11-04 08:12:18,1
TX000037,AC00404,78.13,2023-11-21 16:58:44,debit,milwaukee,D000250,33.28.138.82,M028,branch,26.0,student,145.0,1.0,900.61,2024-11-04 08:12:18,3
